YEAR,MONTH,sex,agegrp,total,disabilityType,percent
2019,3,Men,25 to 54,62265675.983,Walking or climbing stairs,0.0250206419412414
2019,3,Women,25 to 54,63968548.9937,Walking or climbing stairs,0.0300649059304035
2019,3,Women,18 to 24,14491474.0383,Walking or climbing stairs,0.00673319410724669
2019,4,Women,65+,28932275.9986,Walking or climbing stairs,0.206793851565273
2019,4,Men,18 to 24,14554009.4032,Walking or climbing stairs,0.00720435049856063
2019,4,Men,25 to 54,62281571.9959,Walking or climbing stairs,0.0247197353641194
2019,4,Women,25 to 54,63975454.0016,Walking or climbing stairs,0.0309814195027116
2019,4,Men,65+,23529204.0056,Walking or climbing stairs,0.161784015727604
2019,4,Men,55 to 64,20317009.0037,Walking or climbing stairs,0.0930661888152757
2019,4,Women,18 to 24,14522466.4611,Walking or climbing stairs,0.00690311219988224
2019,4,Women,55 to 64,21895348.0011,Walking or climbing stairs,0.104918664662676
2019,5,Women,55 to 64,21903174.9989,Walking or climbing stairs,0.108491478692899
2019,5,Men,65+,23594971.01,Walking or climbing stairs,0.162181538925315
2019,5,Women,65+,29005347.9929,Walking or climbing stairs,0.205749060368482
2019,5,Men,18 to 24,14514136.0188,Walking or climbing stairs,0.00599549814658514
2019,5,Men,25 to 54,62298054.0089,Walking or climbing stairs,0.0247931812939027
2019,5,Women,25 to 54,63983868.0003,Walking or climbing stairs,0.0320351805003472
2019,5,Men,55 to 64,20326253.9943,Walking or climbing stairs,0.0870816558720739
2019,5,Women,18 to 24,14641767.8354,Walking or climbing stairs,0.00622888147970067
2019,6,Women,55 to 64,21911592.9975,Walking or climbing stairs,0.10638060526982
2019,6,Men,65+,23661430.9829,Walking or climbing stairs,0.166357751918923
2019,6,Women,65+,29079226.0027,Walking or climbing stairs,0.21582110929697
2019,6,Men,18 to 24,14727795.4464,Walking or climbing stairs,0.00625389357390308
2019,6,Men,25 to 54,62316496.9939,Walking or climbing stairs,0.0250576628810322
2019,6,Women,25 to 54,63994061.0137,Walking or climbing stairs,0.0307003449285615
2019,6,Men,55 to 64,20336108.9966,Walking or climbing stairs,0.0866929191417471
2019,6,Women,18 to 24,14550695.4817,Walking or climbing stairs,0.00678847725349136
2019,7,Women,55 to 64,21920974.0008,Walking or climbing stairs,0.105991493188907
2019,7,Men,65+,23729084.0026,Walking or climbing stairs,0.157677524825233
2019,7,Women,65+,29154455.9996,Walking or climbing stairs,0.207593739584201
2019,7,Women,25 to 54,64006887.0031,Walking or climbing stairs,0.0295938602748835
2019,7,Men,25 to 54,62337838.0046,Walking or climbing stairs,0.0229078693264053
2019,7,Men,18 to 24,14717796.2716,Walking or climbing stairs,0.005147780516992
2019,7,Men,55 to 64,20346946.9964,Walking or climbing stairs,0.0805444001151603
2019,7,Women,18 to 24,14621990.8233,Walking or climbing stairs,0.00688400465548116
2019,8,Women,18 to 24,14592706.6984,Walking or climbing stairs,0.00482886878057559
2019,8,Women,55 to 64,21925285.9987,Walking or climbing stairs,0.104996478378275
2019,8,Men,65+,23814283.9932,Walking or climbing stairs,0.156401919014804
2019,8,Women,65+,29250208.9953,Walking or climbing stairs,0.210299860954443
2019,8,Women,25 to 54,64008942.9895,Walking or climbing stairs,0.0283673272717198
2019,8,Men,25 to 54,62348762.9954,Walking or climbing stairs,0.0243000585867563
2019,8,Men,18 to 24,14624266.6671,Walking or climbing stairs,0.00651506250322593
2019,8,Men,55 to 64,20354069.9941,Walking or climbing stairs,0.0804376085949681
2019,9,Women,18 to 24,14349118.5159,Walking or climbing stairs,0.00684777229284993
2019,9,Women,65+,29345813.004,Walking or climbing stairs,0.211179617237228
2019,9,Women,25 to 54,64010657.0072,Walking or climbing stairs,0.0281581675438398
2019,9,Men,65+,23899358.9906,Walking or climbing stairs,0.155237954401172
2019,9,Men,55 to 64,20361089.0005,Walking or climbing stairs,0.0863627613364304
2019,9,Women,55 to 64,21929475.0016,Walking or climbing stairs,0.105563759685587
2019,9,Men,25 to 54,62359332.0035,Walking or climbing stairs,0.0241342886805704
2019,9,Men,18 to 24,14535283.6633,Walking or climbing stairs,0.00571905814331573
2019,10,Women,18 to 24,14296456.492,Walking or climbing stairs,0.00490229453985457
2019,10,Women,65+,29441659.0082,Walking or climbing stairs,0.208092205591867
2019,10,Women,25 to 54,64012654.009,Walking or climbing stairs,0.0279656969284278
2019,10,Men,65+,23984646.9976,Walking or climbing stairs,0.149889736641099
2019,10,Men,55 to 64,20368266.0084,Walking or climbing stairs,0.0859654589633644
2019,10,Women,55 to 64,21933808.0067,Walking or climbing stairs,0.104219784334837
2019,10,Men,25 to 54,62370221.9975,Walking or climbing stairs,0.0240012751383185
2019,10,Men,18 to 24,14415559.9334,Walking or climbing stairs,0.00742858703336838
2019,11,Men,25 to 54,62380677.9925,Walking or climbing stairs,0.0233718494383035
2019,11,Men,18 to 24,14480104.8057,Walking or climbing stairs,0.00708616995366006
2019,11,Women,25 to 54,64015205.0012,Walking or climbing stairs,0.0284820015754979
2019,11,Women,18 to 24,14304979.9893,Walking or climbing stairs,0.00643596991179749
2019,11,Men,65+,24061137.0009,Walking or climbing stairs,0.15736195480531
2019,11,Women,65+,29527862.0029,Walking or climbing stairs,0.213819333474937
2019,11,Men,55 to 64,20372262.0037,Walking or climbing stairs,0.0846930801197548
2019,11,Women,55 to 64,21936663.9968,Walking or climbing stairs,0.10407743061721
2019,12,Men,65+,24136415.9961,Walking or climbing stairs,0.164638833360433
2019,12,Women,65+,29612668.9993,Walking or climbing stairs,0.212147462032163
2019,12,Men,25 to 54,62387527.9971,Walking or climbing stairs,0.0224980219790924
2019,12,Men,18 to 24,14643828.8437,Walking or climbing stairs,0.00706879193309702
2019,12,Women,25 to 54,64014365.9946,Walking or climbing stairs,0.0295090801955197
2019,12,Women,18 to 24,14269266.841,Walking or climbing stairs,0.00604465262729331
2019,12,Women,55 to 64,21938454.9977,Walking or climbing stairs,0.101604341802269
2019,12,Men,55 to 64,20375197.9971,Walking or climbing stairs,0.0903756324410732
2020,1,Men,65+,24161583.0033,Walking or climbing stairs,0.161172794811008
2020,1,Women,65+,29628857.9914,Walking or climbing stairs,0.210925218869859
2020,1,Men,25 to 54,62162880.0026,Walking or climbing stairs,0.0217716314598583
2020,1,Men,18 to 24,14455065.0302,Walking or climbing stairs,0.00609224405535459
2020,1,Women,25 to 54,63791230.0088,Walking or climbing stairs,0.0286867658806321
2020,1,Women,18 to 24,14317644.3584,Walking or climbing stairs,0.0057330813117901
2020,1,Women,55 to 64,21894050.9964,Walking or climbing stairs,0.099512208844231
2020,1,Men,55 to 64,20343529.0007,Walking or climbing stairs,0.0910501224018834
2020,2,Men,65+,24220944.0045,Walking or climbing stairs,0.163548933012852
2020,2,Women,65+,29696746.0057,Walking or climbing stairs,0.214078455978973
2020,2,Men,25 to 54,62171788.9859,Walking or climbing stairs,0.0237803932734717
2020,2,Men,18 to 24,14456154.918,Walking or climbing stairs,0.00700889667928502
2020,2,Women,25 to 54,63794561.9968,Walking or climbing stairs,0.0291390176437491
2020,2,Women,18 to 24,14353061.0744,Walking or climbing stairs,0.0052966544004745
2020,2,Women,55 to 64,21889930.0081,Walking or climbing stairs,0.0979345510884105
2020,2,Men,55 to 64,20342749.0003,Walking or climbing stairs,0.0872831496015517
2020,3,Men,65+,24281005.9952,Walking or climbing stairs,0.157226276792431
2020,3,Women,65+,29765400.0025,Walking or climbing stairs,0.208165519753794
2020,3,Men,25 to 54,62181202.003,Walking or climbing stairs,0.0232814119439209
2020,3,Women,25 to 54,63798243.0025,Walking or climbing stairs,0.0277359151274849
2020,3,Women,55 to 64,21886216.99,Walking or climbing stairs,0.0965511733373343
2020,3,Women,18 to 24,14319360.8086,Walking or climbing stairs,0.00534789371003265
2020,3,Men,55 to 64,20342417.0034,Walking or climbing stairs,0.0862628881566387
2020,3,Men,18 to 24,14460111.4274,Walking or climbing stairs,0.00930614762380126
2020,4,Women,65+,29834635.9979,Walking or climbing stairs,0.20398126102924
2020,4,Women,18 to 24,14329736.678,Walking or climbing stairs,0.00590564694953008
2020,4,Men,25 to 54,62192932.9982,Walking or climbing stairs,0.0228387090481986
2020,4,Women,55 to 64,21883034.9986,Walking or climbing stairs,0.0918491545495672
2020,4,Men,65+,24341554.9961,Walking or climbing stairs,0.14497779865606
2020,4,Women,25 to 54,63804153.9968,Walking or climbing stairs,0.0258780186629041
2020,4,Men,18 to 24,14557096.2807,Walking or climbing stairs,0.00887846155633073
2020,4,Men,55 to 64,20342594.9952,Walking or climbing stairs,0.0801727588385272
2020,5,Women,65+,29906381.0051,Walking or climbing stairs,0.200438894023244
2020,5,Women,18 to 24,14249499.8395,Walking or climbing stairs,0.00699843273260454
2020,5,Men,18 to 24,14551914.3792,Walking or climbing stairs,0.00972782921278996
2020,5,Men,25 to 54,62212614.0021,Walking or climbing stairs,0.0234951888575307
2020,5,Men,65+,24405351.0046,Walking or climbing stairs,0.146187878712645
2020,5,Women,25 to 54,63816472.0018,Walking or climbing stairs,0.024562190301836
2020,5,Women,55 to 64,21878236.9993,Walking or climbing stairs,0.0931470797562529
2020,5,Men,55 to 64,20339976.0024,Walking or climbing stairs,0.0798753524147865
2020,6,Women,65+,29978881.0032,Walking or climbing stairs,0.198117168288103
2020,6,Men,65+,24469826.9953,Walking or climbing stairs,0.141271611036072
2020,6,Men,25 to 54,62234093.986,Walking or climbing stairs,0.0235948253385086
2020,6,Women,25 to 54,63830456.9941,Walking or climbing stairs,0.0241577286896525
2020,6,Women,18 to 24,14258005.1575,Walking or climbing stairs,0.0116354666566195
2020,6,Women,55 to 64,21873993.0034,Walking or climbing stairs,0.0969280919112685
2020,6,Men,18 to 24,14510924.5533,Walking or climbing stairs,0.00878788017480251
2020,6,Men,55 to 64,20337922.9961,Walking or climbing stairs,0.0798396740223362
2020,7,Women,65+,30052687.9907,Walking or climbing stairs,0.191480678256826
2020,7,Men,25 to 54,62258265.0055,Walking or climbing stairs,0.0232778069654201
2020,7,Men,65+,24535429.9971,Walking or climbing stairs,0.136301786836231
2020,7,Women,55 to 64,21870633.0017,Walking or climbing stairs,0.094689431149022
2020,7,Men,55 to 64,20336782.0036,Walking or climbing stairs,0.078069915782101
2020,7,Women,25 to 54,63846880.9965,Walking or climbing stairs,0.0251427697773991
2020,7,Women,18 to 24,14224476.8897,Walking or climbing stairs,0.0109091631701665
2020,7,Men,18 to 24,14348763.392,Walking or climbing stairs,0.00694638527216715
2020,8,Women,65+,30146167.9968,Walking or climbing stairs,0.196357684433668
2020,8,Men,25 to 54,62272719.9971,Walking or climbing stairs,0.02340194579212
2020,8,Women,25 to 54,63853920.0052,Walking or climbing stairs,0.025972201676341
2020,8,Men,65+,24618332.008,Walking or climbing stairs,0.13500439906814
2020,8,Women,55 to 64,21863148.0014,Walking or climbing stairs,0.0937178262100588
2020,8,Men,55 to 64,20333108.9933,Walking or climbing stairs,0.0768218270661268
2020,8,Women,18 to 24,14264606.628,Walking or climbing stairs,0.0107239651039328
2020,8,Men,18 to 24,14398464.5494,Walking or climbing stairs,0.00634577279310018
2020,9,Women,65+,30239523.9898,Walking or climbing stairs,0.196820270726073
2020,9,Men,65+,24701120.9987,Walking or climbing stairs,0.137162128948654
2020,9,Women,25 to 54,63860681.0019,Walking or climbing stairs,0.0254825044874104
2020,9,Men,25 to 54,62286843.9922,Walking or climbing stairs,0.0260544616741735
2020,9,Women,55 to 64,21855565.997,Walking or climbing stairs,0.0988746417364173
2020,9,Men,55 to 64,20329344.9978,Walking or climbing stairs,0.0789465930738881
2020,9,Women,18 to 24,14355935.4233,Walking or climbing stairs,0.00932651553884062
2020,9,Men,18 to 24,14381812.6957,Walking or climbing stairs,0.00492357512910534
2020,10,Women,65+,30332708.9938,Walking or climbing stairs,0.194980152808273
2020,10,Men,65+,24783764.0094,Walking or climbing stairs,0.136693189808259
2020,10,Men,25 to 54,62300485.008,Walking or climbing stairs,0.0260546077545233
2020,10,Men,18 to 24,14405343.5114,Walking or climbing stairs,0.00513295378492601
2020,10,Men,55 to 64,20325449.0026,Walking or climbing stairs,0.0809963737376434
2020,10,Women,55 to 64,21847843.9987,Walking or climbing stairs,0.0986738436949786
2020,10,Women,25 to 54,63866971.0029,Walking or climbing stairs,0.0258664654070566
2020,10,Women,18 to 24,14340259.2454,Walking or climbing stairs,0.00532516357572097
2020,11,Women,65+,30416467.0021,Walking or climbing stairs,0.197932315550795
2020,11,Men,55 to 64,20317679.9983,Walking or climbing stairs,0.0846506853855315
2020,11,Women,25 to 54,63873716.0004,Walking or climbing stairs,0.026403783009735
2020,11,Men,18 to 24,14382174.3877,Walking or climbing stairs,0.0066810966276544
2020,11,Women,55 to 64,21837064.9984,Walking or climbing stairs,0.0964349524331359
2020,11,Men,65+,24856991.9976,Walking or climbing stairs,0.1383272745967
2020,11,Men,25 to 54,62313357.0008,Walking or climbing stairs,0.0265639877511133
2020,11,Women,18 to 24,14276909.3171,Walking or climbing stairs,0.00840470338746773
2020,12,Men,55 to 64,20308759.9921,Walking or climbing stairs,0.0856849582385587
2020,12,Women,25 to 54,63876903.0017,Walking or climbing stairs,0.0262894049630945
2020,12,Men,18 to 24,14359574.9246,Walking or climbing stairs,0.00630591621795674
2020,12,Men,25 to 54,62322392.9934,Walking or climbing stairs,0.0247658438254041
2020,12,Women,65+,30498661.0014,Walking or climbing stairs,0.192948717628288
2020,12,Women,55 to 64,21825151.9932,Walking or climbing stairs,0.0964047281849653
2020,12,Men,65+,24928872.9992,Walking or climbing stairs,0.140814225292602
2020,12,Women,18 to 24,14352288.7007,Walking or climbing stairs,0.00810613103778533
2021,1,Men,55 to 64,20271503.9957,Walking or climbing stairs,0.0867464575086787
2021,1,Men,18 to 24,14247465.6053,Walking or climbing stairs,0.007427767522431
2021,1,Women,25 to 54,63791790.9943,Walking or climbing stairs,0.0272759082960294
2021,1,Women,65+,30482239.9924,Walking or climbing stairs,0.193183281526167
2021,1,Men,25 to 54,62277511.003,Walking or climbing stairs,0.0227082306859032
2021,1,Men,65+,24898632.9985,Walking or climbing stairs,0.143316009052183
2021,1,Women,55 to 64,21783516.0027,Walking or climbing stairs,0.0937298149319389
2021,1,Women,18 to 24,14405604.9886,Walking or climbing stairs,0.00908291889188585
2021,2,Men,55 to 64,20254172.9957,Walking or climbing stairs,0.0848181002978852
2021,2,Women,25 to 54,63790031.0026,Walking or climbing stairs,0.0264622897821009
2021,2,Men,18 to 24,14174842.4271,Walking or climbing stairs,0.00590914138416539
2021,2,Women,65+,30548562.9967,Walking or climbing stairs,0.1911655868111
2021,2,Men,25 to 54,62282459.9957,Walking or climbing stairs,0.0231032490736452
2021,2,Men,65+,24955266.9967,Walking or climbing stairs,0.146879745577745
2021,2,Women,55 to 64,21762762.9993,Walking or climbing stairs,0.0900242153012932
2021,2,Women,18 to 24,14424174.253,Walking or climbing stairs,0.0101792069358468
2021,3,Men,25 to 54,62291383.9918,Walking or climbing stairs,0.0225502477274371
2021,3,Women,25 to 54,63791701.0062,Walking or climbing stairs,0.0266944535423894
2021,3,Women,65+,30617482.006,Walking or climbing stairs,0.188550152134284
2021,3,Men,65+,25014268.0053,Walking or climbing stairs,0.147289019195739
2021,3,Women,18 to 24,14304571.3738,Walking or climbing stairs,0.0099118194383433
2021,3,Men,55 to 64,20238534.0029,Walking or climbing stairs,0.0858493065481441
2021,3,Women,55 to 64,21743598.9996,Walking or climbing stairs,0.0938410942888312
2021,3,Men,18 to 24,14373728.1342,Walking or climbing stairs,0.00665449524347245
2021,4,Women,25 to 54,63797094.9918,Walking or climbing stairs,0.0289007631779627
2021,4,Men,25 to 54,62304271.9954,Walking or climbing stairs,0.0218063466450633
2021,4,Women,65+,30687785.9926,Walking or climbing stairs,0.189775429165999
2021,4,Men,65+,25074453.0067,Walking or climbing stairs,0.142660799589294
2021,4,Women,18 to 24,14333746.627,Walking or climbing stairs,0.00949383977135931
2021,4,Men,18 to 24,14285670.7943,Walking or climbing stairs,0.0067920984738578
2021,4,Women,55 to 64,21725495.0041,Walking or climbing stairs,0.0984298853212062
2021,4,Men,55 to 64,20223946.0022,Walking or climbing stairs,0.0878130302368693
2021,5,Women,65+,30757203.9999,Walking or climbing stairs,0.194705050183348
2021,5,Men,25 to 54,62312126.9953,Walking or climbing stairs,0.0223771059155977
2021,5,Men,65+,25135266.9915,Walking or climbing stairs,0.147587237770519
2021,5,Women,25 to 54,63798693.0024,Walking or climbing stairs,0.0293050122410763
2021,5,Women,18 to 24,14441002.6252,Walking or climbing stairs,0.0107992121840529
2021,5,Women,55 to 64,21715233.0063,Walking or climbing stairs,0.100932685519153
2021,5,Men,55 to 64,20217285.0058,Walking or climbing stairs,0.0844826731487438
2021,5,Men,18 to 24,14304049.0616,Walking or climbing stairs,0.00691800466943667
2021,6,Men,65+,25198061.0008,Walking or climbing stairs,0.14660553069868
2021,6,Women,65+,30828892.0023,Walking or climbing stairs,0.200130006947369
2021,6,Men,25 to 54,62325307.0091,Walking or climbing stairs,0.0246277942935105
2021,6,Women,25 to 54,63805201.9992,Walking or climbing stairs,0.0311255202832036
2021,6,Women,18 to 24,14415211.4909,Walking or climbing stairs,0.00920795782870008
2021,6,Women,55 to 64,21706573.9921,Walking or climbing stairs,0.107926043485841
2021,6,Men,55 to 64,20212241.9971,Walking or climbing stairs,0.0809934904962488
2021,6,Men,18 to 24,14474205.0021,Walking or climbing stairs,0.00818031471039835
2021,7,Men,18 to 24,14455659.1626,Walking or climbing stairs,0.00802713402376108
2021,7,Women,18 to 24,14412150.1179,Walking or climbing stairs,0.00698558263523484
2021,7,Men,25 to 54,62339093.0007,Walking or climbing stairs,0.0239170451338337
2021,7,Women,25 to 54,63812219.9979,Walking or climbing stairs,0.0311641383525827
2021,7,Women,65+,30901005.9881,Walking or climbing stairs,0.200037351469413
2021,7,Men,55 to 64,20207462.0001,Walking or climbing stairs,0.0863148995846865
2021,7,Men,65+,25261233.9997,Walking or climbing stairs,0.147043968847449
2021,7,Women,55 to 64,21698162.003,Walking or climbing stairs,0.109452593688426
2021,8,Men,18 to 24,14399329.5028,Walking or climbing stairs,0.00763334421777255
2021,8,Women,18 to 24,14182453.8523,Walking or climbing stairs,0.00662818603740813
2021,8,Men,25 to 54,62346746.0029,Walking or climbing stairs,0.0235055953350289
2021,8,Women,25 to 54,63812230.9857,Walking or climbing stairs,0.0272977991255369
2021,8,Women,65+,30998531.9938,Walking or climbing stairs,0.199182658915426
2021,8,Men,55 to 64,20189824.9986,Walking or climbing stairs,0.0856135616935689
2021,8,Men,65+,25347393.0039,Walking or climbing stairs,0.144859316641954
2021,8,Women,55 to 64,21676243.0035,Walking or climbing stairs,0.107826586679371
2021,9,Men,25 to 54,62357707.9989,Walking or climbing stairs,0.024103500239722
2021,9,Women,25 to 54,63815311.9984,Walking or climbing stairs,0.0272945154580404
2021,9,Women,65+,31097454.9936,Walking or climbing stairs,0.196121473620757
2021,9,Men,55 to 64,20173173.991,Walking or climbing stairs,0.0827789350572701
2021,9,Men,65+,25434750.0014,Walking or climbing stairs,0.14431684798152
2021,9,Women,55 to 64,21655301.9983,Walking or climbing stairs,0.110323246200286
2021,9,Men,18 to 24,14220501.2275,Walking or climbing stairs,0.00639353143363034
2021,9,Women,18 to 24,14135885.9858,Walking or climbing stairs,0.00610150131280355
2021,10,Women,65+,31195129.998,Walking or climbing stairs,0.193889950664985
2021,10,Men,18 to 24,14283950.2735,Walking or climbing stairs,0.00737525215244163
2021,10,Women,55 to 64,21633452.0006,Walking or climbing stairs,0.101452596198662
2021,10,Men,55 to 64,20155616.9946,Walking or climbing stairs,0.0836868105626292
2021,10,Men,25 to 54,62365421.9912,Walking or climbing stairs,0.0230512944433031
2021,10,Women,25 to 54,63815343.9974,Walking or climbing stairs,0.0265784515925998
2021,10,Men,65+,25521053.9976,Walking or climbing stairs,0.144208298405156
2021,10,Women,18 to 24,14087697.8528,Walking or climbing stairs,0.00538851568178062
2021,11,Women,65+,31283234.9951,Walking or climbing stairs,0.197117169917557
2021,11,Men,18 to 24,14146771.3514,Walking or climbing stairs,0.00595027619441023
2021,11,Women,55 to 64,21614901.9982,Walking or climbing stairs,0.0972368446859036
2021,11,Women,25 to 54,63813886.0158,Walking or climbing stairs,0.0273788988570201
2021,11,Men,65+,25597231.0056,Walking or climbing stairs,0.149758990308809
2021,11,Men,55 to 64,20140656.0021,Walking or climbing stairs,0.0782283640332132
2021,11,Men,25 to 54,62371815.0059,Walking or climbing stairs,0.0248928728874273
2021,11,Women,18 to 24,14029262.0765,Walking or climbing stairs,0.00810583690574055
2021,12,Men,25 to 54,62374710.0033,Walking or climbing stairs,0.0236196887844778
2021,12,Women,25 to 54,63809186.992,Walking or climbing stairs,0.0290881537157448
2021,12,Women,65+,31369891.9966,Walking or climbing stairs,0.20021498809689
2021,12,Men,18 to 24,14151570.1281,Walking or climbing stairs,0.00693929267996955
2021,12,Women,55 to 64,21595337.9962,Walking or climbing stairs,0.0966576353501528
2021,12,Men,55 to 64,20124666.9995,Walking or climbing stairs,0.0773119506841359
2021,12,Men,65+,25672158.9961,Walking or climbing stairs,0.154769213921727
2021,12,Women,18 to 24,14055470.5482,Walking or climbing stairs,0.00914361315469858
2022,1,Women,25 to 54,64047817.9935,Walking or climbing stairs,0.0275528664033347
2022,1,Men,25 to 54,63140119.9952,Walking or climbing stairs,0.0227365351540215
2022,1,Women,65+,30394799.9972,Walking or climbing stairs,0.198140806495019
2022,1,Men,18 to 24,14398401.0902,Walking or climbing stairs,0.00932378379786719
2022,1,Women,55 to 64,21667821.0014,Walking or climbing stairs,0.092878402303119
2022,1,Men,55 to 64,20692473.0034,Walking or climbing stairs,0.0814033543802729
2022,1,Women,18 to 24,14430552.2061,Walking or climbing stairs,0.00930077229776871
2022,1,Men,65+,25380407.9982,Walking or climbing stairs,0.146600533209075
2022,2,Women,25 to 54,64048356.0122,Walking or climbing stairs,0.0278476024936574
2022,2,Men,25 to 54,63141442.9962,Walking or climbing stairs,0.02338010365219
2022,2,Men,55 to 64,20677778.9964,Walking or climbing stairs,0.0880722389148786
2022,2,Women,18 to 24,14405189.4798,Walking or climbing stairs,0.0101831560845277
2022,2,Men,18 to 24,14348706.6606,Walking or climbing stairs,0.00591166955366924
2022,2,Women,65+,30468787.002,Walking or climbing stairs,0.196070390967906
2022,2,Women,55 to 64,21651127.9944,Walking or climbing stairs,0.0970057577759104
2022,2,Men,65+,25448147.9952,Walking or climbing stairs,0.154552010340472
2022,3,Women,25 to 54,64048262.9948,Walking or climbing stairs,0.0284268077785001
2022,3,Men,25 to 54,63142202.0037,Walking or climbing stairs,0.0237439450783194
2022,3,Men,55 to 64,20663111.0088,Walking or climbing stairs,0.0911648522382593
2022,3,Men,65+,25516075.0005,Walking or climbing stairs,0.162211265169854
2022,3,Women,65+,30542881.9955,Walking or climbing stairs,0.193858376212578
2022,3,Women,55 to 64,21634416.0039,Walking or climbing stairs,0.101963464255395
2022,3,Men,18 to 24,14460588.8003,Walking or climbing stairs,0.00736846050126185
2022,3,Women,18 to 24,14391771.6015,Walking or climbing stairs,0.00973583320940114
2022,4,Women,25 to 54,64047371.0016,Walking or climbing stairs,0.0293255364182408
2022,4,Men,25 to 54,63141935.9995,Walking or climbing stairs,0.0243669720296854
2022,4,Men,65+,25583157.0056,Walking or climbing stairs,0.161887054541135
2022,4,Women,65+,30616133.0023,Walking or climbing stairs,0.198388003554979
2022,4,Men,18 to 24,14503657.7987,Walking or climbing stairs,0.00673268726105442
2022,4,Women,18 to 24,14416611.9754,Walking or climbing stairs,0.010096545516268
2022,4,Men,55 to 64,20647889.0003,Walking or climbing stairs,0.0865466095770873
2022,4,Women,55 to 64,21617228.0031,Walking or climbing stairs,0.100388876223575
2022,5,Women,25 to 54,64048747.0067,Walking or climbing stairs,0.0285726326622528
2022,5,Men,25 to 54,63142223.006,Walking or climbing stairs,0.0222974318304602
2022,5,Men,65+,25653957.0018,Walking or climbing stairs,0.161817562780226
2022,5,Women,65+,30692438.0035,Walking or climbing stairs,0.197804444798673
2022,5,Men,18 to 24,14699122.9904,Walking or climbing stairs,0.00542507564921259
2022,5,Women,18 to 24,14326210.7178,Walking or climbing stairs,0.00844377435058252
2022,5,Women,55 to 64,21594788.9966,Walking or climbing stairs,0.10397964201241
2022,5,Men,55 to 64,20628896.0047,Walking or climbing stairs,0.0865363961403111
2022,6,Women,25 to 54,64058299.0032,Walking or climbing stairs,0.0260499345590903
2022,6,Men,55 to 64,20612968.0011,Walking or climbing stairs,0.0848219801974512
2022,6,Men,65+,25728684.0021,Walking or climbing stairs,0.161785687023878
2022,6,Women,65+,30773080.0071,Walking or climbing stairs,0.20504993873035
2022,6,Men,25 to 54,63151655.0013,Walking or climbing stairs,0.0221156609113609
2022,6,Men,18 to 24,14591853.8799,Walking or climbing stairs,0.00647457655330136
2022,6,Women,18 to 24,14490090.6902,Walking or climbing stairs,0.00737478270389797
2022,6,Women,55 to 64,21575260.9972,Walking or climbing stairs,0.111598304095254
2022,7,Women,25 to 54,64072470.988,Walking or climbing stairs,0.0254014784993202
2022,7,Men,55 to 64,20598833.9984,Walking or climbing stairs,0.0838304199128033
2022,7,Men,25 to 54,63166286.0118,Walking or climbing stairs,0.0221607967126404
2022,7,Women,18 to 24,14425227.6039,Walking or climbing stairs,0.00940233045358195
2022,7,Women,65+,30856295.9927,Walking or climbing stairs,0.204708642054587
2022,7,Men,65+,25805769.9914,Walking or climbing stairs,0.156836625648016
2022,7,Women,55 to 64,21557412.9948,Walking or climbing stairs,0.106737841069104
2022,7,Men,18 to 24,14610390.1106,Walking or climbing stairs,0.00645064919461823
2022,8,Women,25 to 54,64072655.9981,Walking or climbing stairs,0.0251502177223274
2022,8,Men,25 to 54,63167323.9941,Walking or climbing stairs,0.0215084051467322
2022,8,Men,55 to 64,20578670.9953,Walking or climbing stairs,0.0826396038640399
2022,8,Women,18 to 24,14440465.0562,Walking or climbing stairs,0.0108179571012451
2022,8,Women,65+,30956546.0021,Walking or climbing stairs,0.207557621317447
2022,8,Men,65+,25898235.0034,Walking or climbing stairs,0.152723056288614
2022,8,Women,55 to 64,21532914.9986,Walking or climbing stairs,0.105519286689597
2022,8,Men,18 to 24,14495607.5854,Walking or climbing stairs,0.00770431596896173
2022,9,Men,55 to 64,20558494.0043,Walking or climbing stairs,0.0868045871758282
2022,9,Women,25 to 54,64072738.9927,Walking or climbing stairs,0.0279818245666736
2022,9,Men,25 to 54,63168254.0008,Walking or climbing stairs,0.0232786054523745
2022,9,Women,18 to 24,14304994.1876,Walking or climbing stairs,0.0102272735718284
2022,9,Women,65+,31056774.0008,Walking or climbing stairs,0.209059666636102
2022,9,Men,65+,25990691.0019,Walking or climbing stairs,0.156015939110798
2022,9,Women,55 to 64,21508395.0018,Walking or climbing stairs,0.109039470927688
2022,9,Men,18 to 24,14355183.9261,Walking or climbing stairs,0.00696928302103477
2008,1,Men,25 to 54,61941330.9961,"Remembering, concentrating",
2008,1,Women,25 to 54,63499582.0208,"Remembering, concentrating",
2008,1,Men,65+,15790200.0039,"Remembering, concentrating",
2008,1,Women,65+,20971539.9921,"Remembering, concentrating",
2008,1,Women,55 to 64,17152515.9956,"Remembering, concentrating",
2008,1,Women,18 to 24,13843796.704,"Remembering, concentrating",
2008,1,Men,18 to 24,14308583.4804,"Remembering, concentrating",
2008,1,Men,55 to 64,15918952.0016,"Remembering, concentrating",
2008,2,Women,65+,20999359.9974,"Remembering, concentrating",
2008,2,Men,25 to 54,61969444.0068,"Remembering, concentrating",
2008,2,Men,65+,15819269.9974,"Remembering, concentrating",
2008,2,Women,25 to 54,63513421.0055,"Remembering, concentrating",
2008,2,Women,55 to 64,17186878.9999,"Remembering, concentrating",
2008,2,Women,18 to 24,13983954.0597,"Remembering, concentrating",
